Time,CH1,CH2,CH3,CH4,Accelerometer
mSecs,mVolts,mVolts,mVolts,mVolts,m/(sec^2)
128814.4531,-2.279259834,-0.647099294,-3.031488422,5.269662969,-2.359509202
128818.3594,-2.280269537,-0.648589808,-3.028627598,5.253964494,-2.36809816
128822.2656,-2.282457226,-0.64738778,-3.02783426,5.25379621,-2.380368098
128826.1719,-2.291568592,-0.651835281,-3.026608192,5.254252981,-2.4
128830.0781,-2.302939769,-0.650849619,-3.021439475,5.255142481,-2.419631902
128833.9844,-2.313469527,-0.651234267,-3.02384353,5.255695413,-2.441717791
128837.8906,-2.306473729,-0.651282348,-3.014948529,5.258099468,-2.458895706
128841.7969,-2.287722105,-0.652171848,-3.014732164,5.257714819,-2.47607362
128845.7031,-2.28882797,-0.652724781,-3.023482922,5.257282089,-2.490797546
128849.6094,-2.281014794,-0.653253673,-3.037113909,5.260743927,-2.504294479
128853.5156,-2.290895457,-0.655008633,-3.009539407,5.259830387,-2.510429448
128857.4219,-2.307819999,-0.664071917,-3.010284663,5.262739292,-2.510429448
128861.3281,-2.284116024,-0.650200524,-3.020718259,5.26350859,-2.505521472
128865.2344,-2.287313416,-0.658085822,-3.016102475,5.265672239,-2.500613497
128869.1406,-2.289284741,-0.661355336,-3.015068732,5.260671806,-2.494478528
128873.0469,-2.289981916,-0.660489876,-3.009563447,5.256681075,-2.490797546
128876.9531,-2.294092849,-0.6580137,-3.019468151,5.262258481,-2.489570552
128880.8594,-2.290102119,-0.658686836,-3.002255122,5.260984333,-2.493251534
128884.7656,-2.294597701,-0.660129268,-3.001053095,5.261417062,-2.495705521
128888.6719,-2.297722971,-0.663711309,-3.001437744,5.260623725,-2.499386503
128892.5781,-2.300920363,-0.662917971,-3.00881819,5.263172022,-2.505521472
128896.4844,-2.292962944,-0.661764025,-3.005957366,5.26528759,-2.506748466
128900.3906,-2.302579161,-0.66284585,-3.009539407,5.261176657,-2.505521472
128904.2969,-2.311546283,-0.661018768,-3.012592556,5.261609387,-2.498159509
128908.2031,-2.319503703,-0.659215728,-3.003192703,5.260046752,-2.49202454
128912.1094,-2.317051568,-0.659287849,-2.998817324,5.261873833,-2.483435583
128916.0156,-2.274980618,-0.663086255,-2.994417905,5.261368981,-2.474846626
128919.9219,-2.320729771,-0.659816741,-3.000596325,5.256993603,-2.466257669
128923.8281,-2.308973945,-0.657076119,-3.000452081,5.257594616,-2.461349693
128927.7344,-2.280726307,-0.663975755,-3.004154325,5.262138279,-2.458895706
128931.6406,-2.295775687,-0.661739985,-3.003865839,5.26706659,-2.457668712
128935.5469,-2.30431008,-0.664576769,-2.999754906,5.260455441,-2.452760736
128939.4531,-2.305223621,-0.662028471,-2.999177933,5.258868765,-2.457668712
128943.3594,-2.302026228,-0.663903633,-3.011751137,5.2622104,-2.458895706
128947.2656,-2.301088647,-0.66594708,-2.991004148,5.263292225,-2.460122699
128951.1719,-2.308180607,-0.666812539,-2.992230216,5.259373616,-2.458895706
128955.0781,-2.321979879,-0.668014566,-3.001029054,5.257931184,-2.457668712
128958.9844,-2.320657649,-0.66553839,-2.997927824,5.258868765,-2.457668712
128962.8906,-2.298396106,-0.668014566,-2.993552446,5.25997463,-2.456441718
128966.7969,-2.304021593,-0.66686062,-2.990691621,5.259229373,-2.456441718
128970.7031,-2.309478797,-0.664672931,-2.985667148,5.262979698,-2.456441718
128974.6094,-2.307819999,-0.66594708,-2.988335648,5.271009239,-2.456441718
128978.5156,-2.308204648,-0.664264242,-2.984705526,5.263292225,-2.456441718
128982.4219,-2.314911959,-0.66462485,-2.989994445,5.260888171,-2.452760736
128986.3281,-2.344722233,-0.66553839,-2.990883945,5.257931184,-2.456441718
128990.2344,-2.293972646,-0.664817174,-2.993239919,5.25951786,-2.461349693
128994.1406,-2.286207551,-0.666067282,-2.993624567,5.264253847,-2.463803681
128998.0469,-2.317724703,-0.66594708,-2.988335648,5.260287157,-2.462576687
129001.9531,-2.318854608,-0.666788499,-2.989417472,5.262282522,-2.462576687
129005.8594,-2.308997986,-0.665874958,-2.986171999,5.265215468,-2.463803681
129009.7656,-2.307194945,-0.66686062,-2.982277431,5.263869198,-2.467484663
129013.6719,-2.317484297,-0.667629918,-2.974151727,5.264133644,-2.47607362
129017.5781,-2.329071839,-0.669817607,-2.999875108,5.26350859,-2.479754601
129021.4844,-2.326812028,-0.667461634,-2.980690755,5.261176657,-2.478527607
129025.3906,-2.311594364,-0.665490309,-2.98888858,5.259806346,-2.478527607
129029.2969,-2.316594797,-0.666956782,-2.992326378,5.256825319,-2.478527607
129033.2031,-2.320777852,-0.666259607,-2.981892782,5.260792008,-2.478527607
129037.1094,-2.322172203,-0.66553839,-2.983767945,5.259445738,-2.477300613
129041.0156,-2.319960473,-0.670106093,-2.985835431,5.261368981,-2.478527607
129044.9219,-2.321258663,-0.668375174,-2.987614431,5.258892805,-2.47607362
129048.8281,-2.319070973,-0.670466702,-2.979272363,5.257594616,-2.474846626
129052.7344,-2.31758046,-0.666548093,-2.971915957,5.258460076,-2.473619632
129056.6406,-2.315200446,-0.668735783,-2.9702812,5.260719887,-2.473619632
129060.5469,-2.314671554,-0.671764891,-2.978599228,5.25908513,-2.472392638
129064.4531,-2.314671554,-0.670178215,-2.977325079,5.260888171,-2.468711656
129068.3594,-2.316450554,-0.669577202,-2.975305674,5.261080495,-2.466257669
129072.2656,-2.316618838,-0.67039458,-2.978454985,5.263147982,-2.462576687
129076.1719,-2.318974811,-0.671692769,-2.975281633,5.264926982,-2.460122699
129080.0781,-2.320417244,-0.671235999,-2.97513739,5.266778104,-2.457668712
129083.9844,-2.3193835,-0.676813405,-2.974656579,5.263123941,-2.456441718
129087.8906,-2.320609568,-0.656475106,-2.972901619,5.267138712,-2.45398773
129091.7969,-2.317412176,-0.665105661,-2.969728268,5.262811414,-2.452760736
129095.7031,-2.319119054,-0.667173147,-2.97203616,5.261849792,-2.455214724
129099.6094,-2.323254028,-0.68058777,-2.977276998,5.263628792,-2.458895706
129104.4922,-2.31669096,-0.694074515,-2.96893493,5.261825752,-2.463803681
129107.4219,-2.316570757,-0.662100593,-2.962371861,5.260287157,-2.465030675
129111.3281,-2.321426946,-0.6580137,-2.966867443,5.25511844,-2.46993865
129115.2344,-2.320898055,-0.671957215,-2.973887281,5.252353778,-2.473619632
129119.1406,-2.319575825,-0.669264674,-2.976988512,5.25951786,-2.47607362
129123.0469,-2.319888352,-0.669120431,-2.963141159,5.256921481,-2.47607362
129126.9531,-2.319431581,-0.671380242,-2.973310308,5.260984333,-2.474846626
129130.8594,-2.318229554,-0.670466702,-2.973286268,5.260263116,-2.474846626
129134.7656,-2.319936433,-0.672029337,-2.969151295,5.262258481,-2.473619632
129138.6719,-2.32202796,-0.668855985,-2.969776349,5.266393455,-2.47607362
129142.5781,-2.319479663,-0.671308121,-2.973502633,5.263604752,-2.47607362
129146.4844,-2.320898055,-0.673543891,-2.978767512,5.263172022,-2.47607362
129150.3906,-2.320801892,-0.672510148,-2.968862808,5.266273252,-2.473619632
129153.3203,-2.324383933,-0.67303904,-2.965064402,5.267595482,-2.46993865
129157.2266,-2.320080676,-0.672558229,-2.972204443,5.26838882,-2.467484663
129161.1328,-2.320152798,-0.671476404,-2.973887281,5.26793205,-2.465030675
129165.0391,-2.320849973,-0.672438026,-2.969175335,5.269158117,-2.461349693
129168.9453,-2.321523109,-0.672990959,-2.964198943,5.265359711,-2.458895706
129172.8516,-2.320849973,-0.679121297,-2.964222983,5.263748995,-2.457668712
129176.7578,-2.32378292,-0.671596607,-2.969127254,5.265840522,-2.455214724
129180.6641,-2.322532811,-0.677294216,-2.969343619,5.261344941,-2.457668712
129184.5703,-2.327220717,-0.676260472,-2.971459187,5.259710184,-2.458895706
129188.4766,-2.325682123,-0.676212391,-2.971363024,5.262330603,-2.461349693
129192.3828,-2.325417677,-0.677005729,-2.963886416,5.265335671,-2.460122699
129196.2891,-2.328542947,-0.675467135,-2.963044997,5.265864563,-2.461349693
129200.1953,-2.327052434,-0.676885527,-2.962900753,5.266537698,-2.462576687
129204.1016,-2.326860109,-0.678424121,-2.959535077,5.261104535,-2.463803681
129208.0078,-2.32909588,-0.678087554,-2.964920159,5.263821117,-2.460122699
129211.9141,-2.333399137,-0.678352,-2.969608065,5.263268184,-2.457668712
129215.8203,-2.330658515,-0.678977054,-2.966699159,5.263773036,-2.456441718
129219.7266,-2.329913258,-0.679722311,-2.957732037,5.258411995,-2.458895706
129223.6328,-2.333855907,-0.678111594,-2.96229974,5.256777238,-2.461349693
129227.5391,-2.33041811,-0.676669162,-2.959991848,5.258411995,-2.460122699
129231.4453,-2.326355258,-0.673832378,-2.963501767,5.257498454,-2.461349693
129235.3516,-2.327364961,-0.673760256,-2.960881348,5.259734224,-2.461349693
129239.2578,-2.323446352,-0.675515216,-2.963093078,5.259397657,-2.460122699
129243.1641,-2.323205947,-0.678303919,-2.960568821,5.261489184,-2.456441718
129247.0703,-2.329961339,-0.678448162,-2.960376496,5.26307586,-2.457668712
129250.9766,-2.326932231,-0.677270175,-2.962203578,5.258339873,-2.458895706
129254.8828,-2.328350623,-0.680635851,-2.961290037,5.256681075,-2.461349693
129258.7891,-2.329264163,-0.68147727,-2.96008801,5.256296427,-2.462576687
129262.6953,-2.32467242,-0.680347365,-2.958188807,5.260046752,-2.462576687
129266.6016,-2.317532379,-0.67837604,-2.958044564,5.259493819,-2.463803681
129270.5078,-2.317364095,-0.676861486,-2.961530442,5.258171589,-2.463803681
129274.4141,-2.312363662,-0.679481905,-2.962540145,5.255863697,-2.463803681
129278.3203,-2.311666486,-0.679722311,-2.96540097,5.25908513,-2.465030675
129282.2266,-2.316210149,-0.680756054,-2.960160131,5.254878035,-2.467484663
129286.1328,-2.313782054,-0.680852216,-2.950832401,5.254421264,-2.468711656
129290.0391,-2.311882851,-0.680683932,-2.956217482,5.252305697,-2.46993865
129293.9453,-2.308541215,-0.680804135,-2.94989482,5.250478615,-2.471165644
129297.8516,-2.310921229,-0.677366337,-2.949053401,5.254998237,-2.46993865
129301.7578,-2.311906891,-0.677991392,-2.946312779,5.258267751,-2.465030675
129305.6641,-2.311065472,-0.678087554,-2.949317847,5.257690778,-2.462576687
129309.5703,-2.312772351,-0.678832811,-2.956049199,5.257594616,-2.460122699
129313.4766,-2.310825067,-0.682847581,-2.952443117,5.253291359,-2.457668712
129317.3828,-2.308853743,-0.680491608,-2.95078432,5.25379621,-2.458895706
129321.2891,-2.301833904,-0.682535054,-2.945880049,5.254252981,-2.458895706
129325.1953,-2.305728472,-0.684049608,-2.953092212,5.252954791,-2.458895706
129329.1016,-2.304911094,-0.684338095,-2.947394603,5.254757832,-2.458895706
129333.0078,-2.30344462,-0.683953446,-2.944846306,5.250887305,-2.458895706
129336.9141,-2.300607836,-0.678472202,-2.94770713,5.253387521,-2.455214724
129340.8203,-2.300439553,-0.681597473,-2.943884684,5.248771737,-2.455214724
129344.7266,-2.301545417,-0.680034838,-2.94859663,5.251464278,-2.451533742
129348.6328,-2.303084012,-0.679529986,-2.943836603,5.252642264,-2.451533742
129352.5391,-2.299285606,-0.681693635,-2.946553184,5.252810548,-2.451533742
129356.4453,-2.300824201,-0.680010797,-2.941408508,5.251416197,-2.452760736
129360.3516,-2.29988662,-0.68277546,-2.94503863,5.250045886,-2.456441718
129364.2578,-2.304165837,-0.682991825,-2.944533779,5.250719021,-2.457668712
129368.1641,-2.302074309,-0.685251636,-2.943235589,5.249685278,-2.458895706
129372.0703,-2.296040133,-0.683689,-2.939365062,5.247425466,-2.457668712
129375.9766,-2.293179309,-0.684866987,-2.942586495,5.249685278,-2.458895706
129379.8828,-2.292674457,-0.684241933,-2.937802427,5.250069926,-2.458895706
129383.7891,-2.29902116,-0.688809636,-2.939341021,5.249613156,-2.461349693
129387.6953,-2.299093282,-0.689458731,-2.92996521,5.248218804,-2.462576687
129391.6016,-2.2910397,-0.688232663,-2.933931899,5.251031548,-2.463803681
129395.5078,-2.292674457,-0.685371838,-2.936408075,5.247040818,-2.463803681
129399.4141,-2.289477065,-0.683640919,-2.935518575,5.247882237,-2.460122699
129403.3203,-2.291664754,-0.68590073,-2.934196345,5.246944656,-2.457668712
129407.2266,-2.289909795,-0.686141136,-2.939893954,5.250358413,-2.455214724
129411.1328,-2.285534416,-0.684362135,-2.936047467,5.249925683,-2.455214724
129415.0391,-2.284668956,-0.686309419,-2.933499169,5.250959426,-2.45398773
129418.9453,-2.287722105,-0.685419919,-2.930710466,5.247737994,-2.455214724
129422.8516,-2.290005957,-0.683929406,-2.937129291,5.24891598,-2.456441718
129426.7578,-2.286712403,-0.68544396,-2.937562021,5.245646466,-2.456441718
129430.6641,-2.286183511,-0.686645987,-2.93886021,5.242617358,-2.456441718
129434.5703,-2.284596835,-0.690805001,-2.935446453,5.244420399,-2.457668712
129438.4766,-2.279452159,-0.69030015,-2.936287872,5.242641398,-2.457668712
129442.3828,-2.280437821,-0.687415284,-2.93883617,5.242497155,-2.457668712
129446.2891,-2.280293578,-0.69118965,-2.935013724,5.246535966,-2.457668712
129450.1953,-2.283082281,-0.688208622,-2.938163035,5.243651101,-2.456441718
129454.1016,-2.276374969,-0.68808842,-2.931864412,5.244829088,-2.455214724
129458.0078,-2.273994955,-0.689386609,-2.932970277,5.241511493,-2.452760736
129461.9141,-2.277985685,-0.68808842,-2.932826034,5.239227641,-2.451533742
129465.8203,-2.280029132,-0.686069014,-2.931215318,5.240670074,-2.452760736
129469.7266,-2.276326888,-0.687271041,-2.93176825,5.238987236,-2.45398773
129473.6328,-2.274283442,-0.68943469,-2.932297142,5.240213304,-2.455214724
129477.5391,-2.272191915,-0.688833676,-2.931696129,5.240525831,-2.456441718
129481.4453,-2.273369901,-0.687511447,-2.929388237,5.241150885,-2.45398773
129485.3516,-2.272336158,-0.686405582,-2.933499169,5.240429668,-2.45398773
129489.2578,-2.273105455,-0.687968217,-2.934124223,5.241511493,-2.45398773
129493.1641,-2.268489671,-0.685516082,-2.934004021,5.235453276,-2.451533742
129497.0703,-2.270893725,-0.686093055,-2.928258331,5.239660371,-2.451533742
129500.9766,-2.27065332,-0.685468,-2.920132628,5.239540168,-2.452760736
129504.8828,-2.264955711,-0.686814271,-2.929003588,5.237088033,-2.45398773
129508.7891,-2.26800886,-0.68590073,-2.931672088,5.236631263,-2.452760736
129512.6953,-2.265676927,-0.691237731,-2.928787223,5.235789844,-2.450306748
129516.6016,-2.264330657,-0.689458731,-2.929580561,5.235886006,-2.449079755
129520.5078,-2.266205819,-0.689627014,-2.935638778,5.237929452,-2.450306748
129524.4141,-2.262768022,-0.690444393,-2.938235156,5.236919749,-2.456441718
129528.3203,-2.26356136,-0.689458731,-2.935446453,5.243218371,-2.456441718
129532.2266,-2.263296914,-0.690492474,-2.939966075,5.239636331,-2.460122699
129536.1328,-2.264066211,-0.689819339,-2.936936967,5.239035317,-2.461349693
129540.0391,-2.266037536,-0.687150838,-2.922103952,5.236583182,-2.463803681
129543.9453,-2.267696333,-0.686645987,-2.931263399,5.240381587,-2.463803681
129547.8516,-2.26622986,-0.689771258,-2.934773318,5.239540168,-2.466257669
129551.7578,-2.265123995,-0.68897792,-2.932753913,5.236703384,-2.463803681
129555.6641,-2.261782359,-0.689242366,-2.934532913,5.237088033,-2.461349693
129559.5703,-2.258945575,-0.690564596,-2.937201413,5.240838358,-2.462576687
129563.4766,-2.25916194,-0.694074515,-2.932753913,5.237785209,-2.461349693
129567.3828,-2.263609441,-0.700805867,-2.930013291,5.237136114,-2.457668712
129571.2891,-2.261662157,-0.675587337,-2.932393304,5.239540168,-2.456441718
129575.1953,-2.258224359,-0.683953446,-2.928715101,5.236703384,-2.452760736
129579.1016,-2.255099089,-0.694819772,-2.928306412,5.236030249,-2.456441718
129582.0313,-2.286640281,-0.691309852,-2.926551452,5.234780141,-2.45398773
129585.9375,-2.309839405,-0.692752285,-2.918257465,5.235333073,-2.451533742
129589.8438,-2.220360504,-0.684722744,-2.921599101,5.234419533,-2.450306748
129593.75,-2.2307941,-0.691814704,-2.922536682,5.233650235,-2.450306748
129597.6563,-2.250266939,-0.69784888,-2.926815898,5.233818519,-2.455214724
129601.5625,-2.269162806,-0.696262204,-2.925445587,5.232039519,-2.457668712
129605.4688,-2.270148468,-0.695661191,-2.928474696,5.234996506,-2.461349693
129609.375,-2.247574399,-0.696142001,-2.926359128,5.237256317,-2.465030675
129613.2813,-2.245675196,-0.697632515,-2.925253263,5.238842993,-2.467484663
129617.1875,-2.229207424,-0.694266839,-2.924796493,5.239371885,-2.468711656
129621.0938,-2.230313289,-0.697319988,-2.925902358,5.236679344,-2.46993865
129625,-2.231130667,-0.694819772,-2.930662385,5.239035317,-2.471165644
129628.9063,-2.231659559,-0.694098555,-2.946481063,5.237905411,-2.47607362
129632.8125,-2.227548626,-0.693136934,-2.943620238,5.241631696,-2.482208589
129636.7188,-2.228678532,-0.696622812,-2.933451088,5.241295128,-2.483435583
129640.625,-2.227380343,-0.697512312,-2.930373899,5.242376952,-2.484662577
129644.5313,-2.22507245,-0.699988488,-2.906357396,5.239492087,-2.482208589
129648.4375,-2.225240734,-0.697728677,-2.948236022,5.236222573,-2.479754601
129652.3438,-2.220721112,-0.695300582,-2.945807927,5.238386222,-2.47607362
129656.25,-2.216057247,-0.694338961,-2.90960287,5.242833723,-2.465030675
129660.1563,-2.214470571,-0.70359457,-2.911117424,5.245021412,-2.452760736
129664.0625,-2.213821476,-0.697921002,-2.947058036,5.229034451,-2.445398773
129667.9688,-2.211273179,-0.696622812,-2.944413576,5.239972898,-2.441717791
129671.875,-2.215840882,-0.698233529,-2.938331318,5.254156818,-2.440490798
129675.7813,-2.207883462,-0.700204853,-2.951313212,5.22364937,-2.436809816
129679.6875,-2.208027706,-0.700974151,-2.967107848,5.232712654,-2.434355828
129683.5938,-2.206753557,-0.691958947,-2.913401275,5.220163491,-2.428220859
129687.5,-2.203147475,-0.713186746,-2.898664423,5.217182463,-2.42208589
129691.4063,-2.20466203,-0.690636717,-2.935133926,5.24314625,-2.417177914
129695.3125,-2.202089691,-0.703931137,-2.976315376,5.242376952,-2.418404908
129699.2188,-2.204325462,-0.69919515,-2.909771154,5.198118313,-2.413496933
129703.125,-2.201272313,-0.682318689,-2.92955652,5.208383625,-2.404907975
129707.0313,-2.255844345,-0.702656989,-2.948500468,5.213744666,-2.4
129710.9375,-2.226298518,-0.695709272,-2.937345656,5.218192166,-2.401226994
129714.8438,-2.193362974,-0.688160541,-2.935542616,5.212133949,-2.402453988
129718.75,-2.246564696,-0.710422084,-2.965809659,5.224322505,-2.401226994
129722.6563,-2.380951331,-0.690372271,-2.918569992,5.208263422,-2.403680982
129726.5625,-2.163817147,-0.721240328,-2.898472098,5.233770438,-2.414723926
129730.4688,-2.158480147,-0.684338095,-2.930253696,5.222110775,-2.429447853
129734.375,-2.244641452,-0.668831945,-2.926262966,5.211965666,-2.450306748
129738.2813,-2.232308654,-0.687823974,-2.935494534,5.209657774,-2.474846626
129742.1875,-2.151051619,-0.712297246,-2.937177372,5.226678478,-2.495705521
129746.0938,-2.143815415,-0.695781393,-2.944077008,5.223433005,-2.514110429
129750,-2.163360377,-0.700012529,-2.942298008,5.265239509,-2.517791411
129753.9063,-2.246829142,-0.692848447,-2.930229656,5.202205205,-2.506748466
129757.8125,-2.252743115,-0.699387475,-2.927681358,5.212422436,-2.494478528
129761.7188,-2.166461607,-0.696767056,-2.926743777,5.208744233,-2.485889571
129765.625,-2.123909846,-0.760017724,-2.930758547,5.205811287,-2.472392638
129769.5313,-2.35967545,-0.814012783,-2.917295843,5.213215774,-2.461349693
129773.4375,-2.476320165,-0.733212519,-2.947418644,5.238097736,-2.45398773
129777.3438,-1.999019225,-0.626232103,-2.972637173,5.202012881,-2.439263804
129781.25,-2.097176762,-0.738309114,-2.954222117,5.193358285,-2.407361963
129785.1563,-2.031425877,-0.686742149,-2.898592301,5.199825191,-2.36809816
129789.0625,-2.125712887,-0.745641479,-2.93044602,5.197204772,-2.34601227
129792.9688,-2.086863369,-0.711191381,-2.943908724,5.219201869,-2.338650307
129796.875,-2.035320445,-0.695420785,-2.914362897,5.216341044,-2.344785276
129800.7813,-2.131674941,-0.714196449,-2.946697427,5.201844597,-2.353374233
129804.6875,-2.214807139,-0.711095219,-2.922704966,5.196916286,-2.355828221
129808.5938,-2.028156363,-0.699844245,-2.942586495,5.209802017,-2.347239264
129812.5,-2.021473092,-0.712826138,-2.927969844,5.185977839,-2.344785276
129816.4063,-2.028541012,-0.703041637,-2.914122492,5.196916286,-2.33006135
129820.3125,-2.048999514,-0.698930704,-2.936936967,5.203238949,-2.283435583
129824.2188,-2.024526241,-0.720639315,-2.970858173,5.204152489,-2.190184049
129828.125,-2.015823565,-0.623395319,-2.915613005,5.196411434,-2.122699387
129832.0313,-2.049432244,-0.13239127,-2.921815466,5.198671245,-2.131288344
129835.9375,-2.086935491,-0.0814734,-2.921430817,5.203190867,-2.21595092
129839.8438,-2.062726664,-0.005337001,-2.922416479,5.199176097,-2.32392638
129843.75,-2.032291337,0.058370438,-2.922584763,5.203118746,-2.411042945
129847.6563,-2.096671911,0.0504611,-2.920204749,5.198551043,-2.462576687
129851.5625,-2.099244249,0.038849517,-2.925637912,5.19311788,-2.50797546
129855.4688,-2.046018487,0.018895867,-2.916815033,5.195257488,-2.56196319
129859.375,-2.068592557,0.029593908,-2.932898156,5.207686449,-2.626993865
129863.2813,-2.187352839,0.030411287,-2.936384035,5.234828222,-2.695705521
129867.1875,-2.030368093,-0.002740622,-2.916622708,5.183285298,-2.769325153
129871.0938,-2.024646444,0.044378842,-2.931599966,5.195257488,-2.841717791
129875,-2.053639339,-0.001250108,-2.936408075,5.201243584,-2.911656442
129878.9063,-2.081334044,0.037527288,-2.970185038,5.214225477,-2.958282209
129882.8125,-2.062366056,0.057480938,-2.943139427,5.203238949,-2.975460123
129886.7188,-2.038565918,0.01682838,-2.9118146,5.181241852,-2.959509202
129890.625,-2.068857003,0.011755825,-2.911670356,5.191579285,-2.898159509
129894.5313,-2.041234419,0.003341635,-2.922704966,5.19667588,-2.813496933
129898.4375,-2.001182874,0.064861385,-2.920853844,5.196315272,-2.719018405
129902.3438,-2.064121016,0.027141773,-2.899289477,5.204969868,-2.626993865
129906.25,-2.050874676,0.033464436,-2.93352321,5.188646339,-2.550920245
129910.1563,-2.050201541,0.041301653,-2.92775348,5.201363786,-2.49202454
129914.0625,-2.04438373,0.017333231,-2.929171872,5.199103975,-2.458895706
129917.9688,-2.044624135,-0.167442381,-2.923594466,5.186146123,-2.444171779
129921.875,-2.020343187,-0.12972277,-2.938980413,5.187420271,-2.444171779
129925.7813,-2.004187942,0.097340158,-2.956722334,5.184439244,-2.452760736
129929.6875,-2.012121321,0.013799272,-2.923594466,5.191266758,-2.446625767
129932.6172,-2.032675985,-0.033464436,-2.933042399,5.2019648,-2.43190184
129936.5234,-2.027170701,-0.107292943,-2.939797792,5.195305569,-2.414723926
129940.4297,-2.016280335,0.106355362,-2.962371861,5.194704556,-2.401226994
129944.3359,-1.980003156,0.004711946,-2.959535077,5.182011149,-2.398773006
129948.2422,-1.979979115,0.013246339,-2.926383169,5.178236784,-2.402453988
129952.1484,-1.986325819,-0.020771029,-2.954029793,5.18691542,-2.402453988
129956.0547,-1.995124657,-0.065414317,-2.963285402,5.21790368,-2.397546012
129959.9609,-1.998538414,0.06863575,-2.93794667,5.18869442,-2.37791411
129962.8906,-2.039791986,0.024954084,-2.920012425,5.164870242,-2.359509202
129966.7969,-1.957044437,-0.057432857,-2.925493669,5.181073568,-2.332515337
129970.7031,-1.992504238,-0.035075152,-2.931047034,5.189487758,-2.309202454
129974.6094,-2.005173604,-0.013054015,-2.938884251,5.184054595,-2.284662577
129978.5156,-2.020751876,-0.015674434,-2.898399977,5.191891812,-2.27607362
129982.4219,-1.987768251,-0.004183054,-2.884600705,5.193478488,-2.271165644
129986.3281,-1.993537982,-0.184799653,-2.915925532,5.180953365,-2.277300613
129990.2344,-1.999187509,-2.64E-04,-2.947058036,5.175520203,-2.288343558
129994.1406,-1.982575494,-0.309473909,-2.905900626,5.179318608,-2.306748466
129998.0469,-1.943677896,-0.263868999,-2.920853844,5.192132218,-2.333742331
130001.9531,-1.96379983,-0.17001472,-2.956866577,5.199007813,-2.369325153
130005.8594,-1.959015762,-0.581324368,-2.984585323,5.2046333,-2.404907975
130009.7656,-1.968103087,-0.640608347,-2.907487302,5.162490228,-2.436809816
130013.6719,-1.987599967,-0.761051467,-2.92157506,5.177251122,-2.452760736
130017.5781,-1.964136398,-0.79747289,-2.927657317,5.180232149,-2.465030675
130021.4844,-1.960842843,-0.676284513,-2.92333002,5.184319041,-2.478527607
130025.3906,-1.995797793,-0.745954006,-2.936480197,5.196627799,-2.495705521
130029.2969,-1.961107289,-0.75939267,-2.926912061,5.201844597,-2.506748466
130033.2031,-1.942283544,-0.66772608,-2.91580533,5.178308906,-2.512883436
130037.1094,-1.975916264,-0.705349529,-2.906405477,5.178909919,-2.516564417
130041.0156,-2.104196601,-0.720182544,-2.925397506,5.179607095,-2.512883436
130044.9219,-1.965170141,-0.715614841,-2.96054478,5.168187837,-2.504294479
130048.8281,-1.905044743,-0.736409911,-2.926022561,5.196603759,-2.499386503
130052.7344,-1.928989124,-0.70715257,-2.909867316,5.180472554,-2.504294479
130056.6406,-2.008154632,-0.70450811,-2.90695841,5.190689785,-2.510429448
130060.5469,-2.064529705,-0.741169938,-2.93352321,5.225308167,-2.50797546
130064.4531,-1.944903963,-0.792929227,-2.959366794,5.171096743,-2.50797546
130068.3594,-1.9049005,-0.803843634,-2.917656452,5.151143092,-2.520245399
130072.2656,-1.946394477,-0.674721878,-2.933883818,5.164028823,-2.542331288
130076.1719,-1.960602438,-0.73460687,-2.923931033,5.18071296,-2.566871166
130080.0781,-1.996783455,-0.812834797,-2.921262533,5.19667588,-2.585276074
130083.9844,-2.01428497,-0.769513738,-2.923618506,5.188093407,-2.588957055
130087.8906,-1.976853845,-0.622794305,-2.913641681,5.176073135,-2.582822086
130091.7969,-1.981012859,-0.793073471,-2.927176507,5.174558581,-2.566871166
130095.7031,-1.9863739,-0.718956477,-2.952154631,5.194632434,-2.542331288
130099.6094,-2.077872206,-0.722081747,-2.918329587,5.19667588,-2.514110429
130103.5156,-2.025584025,-0.754728805,-2.913257032,5.180184068,-2.489570552
130107.4219,-1.932475003,-0.722923166,-2.855126999,5.186001879,-2.478527607
130111.3281,-1.95762141,-0.809348918,-2.895515112,5.182564082,-2.482208589
130115.2344,-2.026810093,-0.782327348,-2.973334349,5.197060529,-2.488343558
130119.1406,-2.069698422,-0.755305778,-2.905227491,5.175111513,-2.485889571
130123.0469,-1.983008224,-0.816248554,-2.907343059,5.184439244,-2.473619632
130126.9531,-1.93459057,-0.653830646,-2.909891356,5.192709191,-2.47607362
130130.8594,-1.945024166,-0.671981256,-2.914891789,5.191314839,-2.503067485
130134.7656,-1.997336387,-0.768792522,-2.922176074,5.19708457,-2.537423313
130138.6719,-2.007577659,-0.919190159,-2.943884684,5.202782178,-2.565644172
130142.5781,-1.971444723,-0.801559782,-2.97915216,5.197925989,-2.593865031
130146.4844,-2.098955762,-0.717634247,-2.982926526,5.208768273,-2.628220859
130150.3906,-2.044119284,-0.69342542,-2.895827639,5.209777976,-2.65398773
130154.2969,-1.938052408,-0.808820026,-2.9446059,5.212903247,-2.666257669
130157.2266,-1.971492804,-0.702681029,-2.985258458,5.213239814,-2.668711656
130161.1328,-1.970266736,-0.686453663,-2.938307278,5.185857636,-2.661349693
130165.0391,-2.049792852,-1.278307789,-2.931383602,5.196171029,-2.656441718
130168.9453,-2.114101304,-0.784082308,-2.905876586,5.196459515,-2.647852761
